"","V1","V2","V3","V4","V5","V6","V7"
"1",2,3,3,2,1,3,3
"2",2,2,1,1,3,1,2
"3",1,2,2,2,1,2,1
"4",2,3,2,3,1,1,1
"5",3,1,1,2,2,3,3
"6",2,3,1,2,3,2,3
"7",1,3,3,1,3,2,1
"8",1,3,1,2,1,1,2
"9",2,1,3,2,2,2,3
"10",1,3,2,3,2,2,3
"11",1,1,1,3,3,2,2
"12",3,3,2,1,2,1,3
"13",1,2,2,1,3,3,3
"14",3,1,3,1,3,2,2
"15",2,3,1,1,2,3,2
"16",1,1,3,3,1,3,2
"17",1,2,1,3,2,3,1
"18",3,2,1,2,3,1,1
"19",2,2,3,1,2,3,2
"20",3,2,3,2,1,1,2
"21",3,3,2,3,3,3,2
"22",3,1,2,3,2,1,2
"23",2,1,2,2,3,3,1
"24",3,2,1,3,1,2,3
"25",1,1,3,2,2,1,1
"26",1,1,2,1,1,1,3
"27",3,3,3,3,2,2,1
"28",3,2,2,1,1,3,1
"29",2,1,1,1,1,2,1
"30",2,2,3,3,3,1,3
