"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1",1,1,4,1,1,1,3,2,2,3,3,4,3,3
"2",3,1,1,4,1,2,2,4,2,2,1,3,2,4
"3",1,3,2,3,2,1,1,4,4,1,2,1,3,3
"4",3,2,4,3,4,2,4,3,2,2,1,1,4,1
"5",4,1,4,2,3,1,1,2,1,1,2,2,2,2
"6",1,1,1,3,3,3,1,3,3,4,4,3,3,1
"7",2,1,2,4,4,3,3,2,4,1,3,2,4,4
"8",1,3,2,2,2,4,4,3,1,4,1,2,2,4
"9",4,2,3,3,2,4,4,4,4,2,4,3,1,2
"10",2,2,3,1,1,4,3,1,3,1,2,1,2,1
"11",4,2,2,2,2,2,2,1,4,4,1,4,4,2
"12",4,3,1,1,4,4,1,2,2,2,3,4,3,3
"13",3,4,4,2,1,3,1,3,3,3,4,2,4,4
"14",4,3,2,4,1,3,2,2,1,3,3,1,1,1
"15",1,4,4,3,4,3,2,1,3,2,1,3,1,3
"16",3,4,1,1,3,1,3,3,4,3,2,2,1,1
"17",3,3,3,4,3,1,4,1,3,4,3,4,2,4
"18",2,4,3,4,3,4,3,4,1,3,2,4,4,2
"19",2,2,3,1,4,2,2,4,2,4,4,1,1,3
"20",2,4,1,2,2,2,4,1,1,1,4,3,3,2
