"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19"
"1",3,1,2,2,1,1,1,2,1,2,2,3,2,3,3,3,2,2,3
"2",1,1,3,3,3,2,1,1,3,3,2,3,2,1,1,3,3,3,2
"3",3,3,1,1,3,3,3,1,3,1,1,3,3,2,3,2,3,1,2
"4",1,1,2,3,3,1,1,2,3,1,1,2,1,3,3,1,2,2,3
"5",1,1,2,2,2,2,1,1,2,1,3,1,3,1,1,3,2,2,1
"6",1,2,3,1,2,3,3,2,1,1,2,2,2,3,2,2,1,3,3
"7",1,2,2,3,3,2,2,1,1,3,3,3,2,1,1,1,3,2,1
"8",3,2,1,3,1,2,2,1,1,3,1,3,1,2,1,1,2,2,2
"9",1,1,3,1,3,2,2,2,1,1,1,1,1,3,2,2,3,2,2
"10",3,2,2,1,3,2,2,1,1,3,1,1,1,3,3,3,3,3,2
"11",2,3,1,3,2,2,1,2,2,3,1,3,3,2,2,2,1,3,1
"12",1,3,3,1,3,2,3,1,2,1,1,2,3,2,1,1,1,3,2
"13",2,1,2,2,2,1,3,3,2,1,2,3,1,2,3,2,1,3,2
"14",1,1,2,2,1,3,1,2,3,2,1,1,3,3,2,3,1,2,2
"15",3,2,3,3,2,1,1,1,1,1,3,1,1,2,2,2,2,1,2
"16",1,1,1,3,2,3,2,3,3,1,1,1,1,1,2,3,2,1,3
"17",1,3,3,2,3,3,1,3,1,1,3,2,3,2,1,2,2,1,2
"18",1,3,3,3,3,1,1,2,1,3,2,1,2,3,2,1,3,2,2
"19",1,1,2,1,2,1,3,1,3,1,3,1,3,1,1,1,3,2,3
"20",1,2,2,3,3,3,3,2,1,2,1,1,3,2,2,3,3,3,3
"21",1,3,1,2,2,1,3,3,2,1,2,3,2,1,3,1,3,1,3
"22",1,1,3,1,2,2,1,2,2,2,2,3,2,3,3,2,1,2,3
"23",2,2,1,2,2,3,3,1,3,3,3,1,1,1,1,3,1,1,2
"24",2,1,3,3,3,1,1,1,2,2,2,2,1,2,3,2,1,1,1
