"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",2,1,3,3,1,2,3,3
"2",1,1,2,3,1,1,2,2
"3",1,3,3,1,1,2,1,2
"4",3,2,3,3,1,3,1,1
"5",2,1,3,3,2,1,3,1
"6",1,3,3,2,2,3,3,3
"7",1,2,3,3,1,3,2,3
"8",3,2,1,2,1,3,2,2
"9",1,2,1,1,2,1,1,3
"10",1,1,1,1,3,1,1,2
"11",3,1,2,1,2,1,3,3
"12",1,3,1,3,2,3,3,1
"13",3,2,1,2,1,2,3,3
"14",1,3,1,2,3,1,3,2
"15",3,3,1,3,2,1,2,3
"16",1,2,1,2,1,3,2,1
"17",3,3,2,2,1,3,3,2
"18",3,2,1,2,1,3,1,2
"19",1,1,1,1,2,1,3,1
"20",1,2,3,1,2,1,3,1
"21",2,3,1,1,3,2,1,1
"22",1,3,1,2,3,2,2,2
"23",2,1,1,3,1,3,2,3
"24",2,3,1,3,2,1,1,3
"25",1,2,1,1,3,2,1,1
"26",3,3,3,2,3,1,3,1
"27",3,1,2,3,3,1,1,3
"28",2,2,2,2,3,2,3,1
"29",1,1,2,1,2,2,2,1
"30",2,1,1,1,3,3,2,1
"31",1,1,2,1,2,1,3,3
"32",2,2,1,3,3,3,3,1
"33",3,1,3,3,3,1,2,3
"34",3,2,3,1,1,2,2,3
"35",2,2,2,2,1,2,2,3
"36",2,3,1,2,3,3,1,2
"37",1,3,3,3,3,2,3,1
"38",2,1,2,2,3,3,2,2
"39",1,2,2,2,2,3,2,3
"40",3,3,2,3,3,3,3,3
"41",1,3,2,2,2,1,1,2
"42",2,2,3,1,2,2,3,1
"43",2,3,2,1,1,1,2,2
"44",3,2,3,2,2,1,3,1
"45",1,2,2,3,3,2,2,1
"46",1,3,3,1,1,2,2,3
"47",2,1,2,3,1,1,3,2
"48",1,2,3,2,1,1,1,3
