"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",3,2,3,3,2,1,1,3,3,1,1,3,2
"2",1,1,3,2,1,1,3,2,2,1,3,1,1
"3",2,3,1,1,2,2,1,3,2,1,3,3,3
"4",3,2,3,2,3,2,2,3,1,1,3,1,2
"5",2,2,2,3,1,1,1,1,2,2,2,3,3
"6",2,2,1,3,2,2,3,3,3,3,3,2,1
"7",1,3,3,3,1,2,1,2,1,2,3,3,3
"8",1,3,2,3,3,1,3,1,1,2,1,2,1
"9",3,1,2,1,1,3,2,3,2,3,3,1,1
"10",1,1,2,2,1,2,3,3,2,2,3,1,1
"11",3,3,2,3,1,1,1,3,2,1,2,2,2
"12",3,3,3,3,1,3,1,1,1,2,3,3,3
"13",3,3,3,2,1,3,3,2,3,2,3,2,2
"14",2,2,3,3,1,2,1,2,3,2,3,3,3
"15",3,1,1,1,3,3,1,1,2,2,1,2,3
"16",2,2,2,1,3,2,2,2,2,2,3,1,3
"17",3,2,2,2,3,1,3,1,2,3,2,1,2
"18",1,1,3,1,2,3,3,3,3,2,2,2,2
"19",2,3,1,2,2,1,1,3,1,1,3,3,1
"20",3,1,2,1,1,2,3,1,1,1,1,2,2
"21",1,1,2,3,3,1,3,3,3,1,3,1,3
"22",2,2,3,3,2,1,1,1,2,3,2,1,3
"23",1,3,2,2,1,1,3,2,3,3,1,3,1
"24",1,3,3,3,3,1,2,2,1,3,1,3,2
"25",1,1,3,1,1,3,3,3,1,1,1,1,2
"26",1,2,1,2,1,1,2,3,2,1,1,3,1
"27",2,2,3,1,1,1,3,2,2,3,1,1,1
