"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",3,3,1,3,3,2,3,2,2,3,3
"2",3,1,3,3,1,1,3,2,1,2,2
"3",1,1,3,1,3,1,1,2,1,1,3
"4",3,2,3,3,2,1,1,1,2,2,2
"5",3,3,1,2,2,1,1,1,3,3,3
"6",1,3,2,2,3,2,1,1,2,2,3
"7",1,1,1,1,1,3,3,1,3,2,3
"8",3,3,3,1,2,3,2,2,2,1,2
"9",3,3,2,1,2,3,2,2,3,1,1
"10",2,1,2,3,3,1,1,1,1,2,2
"11",3,2,2,3,2,2,1,3,2,3,1
"12",2,2,2,3,2,1,2,2,1,1,3
"13",1,3,1,3,1,2,1,2,1,3,3
"14",3,2,3,2,2,2,1,1,2,1,1
"15",1,3,2,3,3,2,2,3,1,3,1
"16",2,2,2,2,1,2,2,3,1,2,3
"17",2,1,3,3,3,3,3,2,1,2,3
"18",1,1,1,3,3,1,1,2,2,2,3
