"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",1,1,2,1,2,3,3,1,1,1,1,1
"2",3,3,4,3,2,4,4,3,1,3,1,2
"3",4,1,1,1,2,1,1,2,1,2,2,4
"4",2,2,3,1,4,2,4,3,4,3,3,4
"5",1,3,3,3,4,1,3,2,1,4,4,2
"6",3,1,2,3,3,4,4,2,4,4,4,4
"7",4,4,2,4,4,4,3,2,3,2,2,2
"8",2,4,4,4,4,2,1,3,1,1,4,3
"9",3,2,1,1,1,2,2,2,4,2,1,3
"10",3,3,3,3,3,4,3,3,1,2,3,2
"11",4,1,4,2,2,2,3,4,2,1,3,4
"12",2,2,1,2,3,4,4,1,3,4,1,1
"13",4,3,3,3,1,1,4,1,1,3,3,2
"14",4,3,3,4,4,2,3,1,4,1,3,1
"15",2,4,2,4,4,2,4,2,1,1,2,3
"16",1,2,3,2,2,2,1,2,1,2,2,2
"17",1,3,1,2,4,3,1,1,3,4,1,3
"18",1,1,3,2,4,4,4,2,3,2,3,2
"19",3,1,4,2,3,1,1,4,2,2,4,2
"20",3,4,3,1,4,3,2,3,2,4,3,3
"21",3,4,4,1,2,1,1,2,2,4,2,1
"22",2,3,2,1,4,3,3,2,4,2,1,1
"23",4,4,3,3,4,3,2,1,2,1,2,3
"24",4,3,3,2,3,4,1,4,4,1,4,2
"25",3,1,1,2,4,1,3,4,2,2,3,4
"26",4,4,2,2,2,1,1,1,4,3,1,2
"27",3,4,1,2,1,1,2,4,3,1,1,3
"28",2,3,4,3,3,2,1,3,3,2,4,1
