"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",1,3,1,4,1,1,2,2,4,1,4,3
"2",1,2,4,2,2,3,2,3,4,1,3,4
"3",2,4,1,1,1,1,1,2,4,1,4,3
"4",3,1,3,2,1,4,1,4,3,3,3,1
"5",4,3,4,2,2,3,1,2,3,1,4,1
"6",4,2,4,3,4,3,3,4,4,4,1,1
"7",1,3,4,1,3,2,2,3,4,1,2,4
"8",1,2,2,4,4,3,3,4,4,4,3,2
"9",2,3,2,3,3,4,3,3,3,3,2,3
"10",2,3,1,1,1,1,3,2,3,4,2,3
"11",4,1,3,4,3,1,2,2,1,1,4,2
"12",4,3,2,1,4,2,4,1,1,3,3,1
"13",4,1,2,4,4,4,4,3,4,3,3,4
"14",3,4,3,4,2,2,3,4,2,4,4,3
"15",3,2,4,4,3,1,2,3,2,4,1,2
"16",4,4,1,3,4,4,2,2,2,1,1,1
"17",2,1,2,4,1,4,1,4,4,3,2,3
"18",1,4,4,1,2,2,1,1,3,1,3,1
"19",2,4,3,3,1,3,3,4,2,1,3,2
"20",2,2,2,3,2,2,2,2,1,2,2,1
"21",2,1,3,2,3,3,2,4,3,1,4,4
"22",3,4,3,2,2,2,2,2,1,4,3,3
"23",3,4,1,3,2,2,2,1,2,1,3,1
"24",2,2,2,4,4,1,4,3,3,2,4,1
"25",1,3,2,4,2,2,2,4,3,4,2,3
"26",3,2,1,1,4,2,3,2,4,2,4,1
"27",4,4,4,4,1,4,1,1,2,1,1,1
"28",4,2,4,3,1,1,4,1,2,1,1,3
"29",1,1,2,2,3,2,1,1,3,3,4,3
"30",1,2,4,4,2,4,2,1,3,1,1,1
"31",4,2,2,3,4,2,2,2,2,3,3,1
"32",1,3,2,2,2,4,3,3,3,4,1,2
"33",4,1,4,3,4,1,3,1,3,1,3,1
"34",1,2,3,1,2,3,2,2,2,3,4,3
"35",3,3,1,3,2,4,4,2,3,1,3,3
"36",1,2,3,4,2,2,1,1,3,3,4,4
