"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",3,3,3,1,2,2,1,4,3,1,1
"2",4,3,4,2,4,3,4,2,2,2,2
"3",1,1,4,4,2,4,4,4,1,2,1
"4",3,4,3,2,3,2,1,1,3,3,2
"5",4,4,3,1,4,3,4,4,2,4,2
"6",2,4,1,2,2,2,2,4,4,1,2
"7",1,4,3,4,2,1,2,2,4,4,4
"8",4,4,4,3,1,4,4,3,4,3,4
"9",2,2,2,1,4,1,3,1,3,3,1
"10",2,1,4,4,3,3,3,4,4,3,4
"11",1,1,3,2,1,2,1,2,1,4,3
"12",3,2,3,4,2,1,1,2,4,4,1
"13",1,1,4,4,4,2,2,3,4,4,2
"14",4,1,3,1,1,3,3,1,1,3,1
"15",4,2,3,4,2,3,4,2,4,2,2
"16",3,2,4,1,1,3,2,2,3,4,4
"17",2,1,2,1,4,1,2,3,3,4,1
"18",2,1,1,4,4,1,3,2,2,2,3
"19",4,3,4,2,1,1,4,1,4,1,2
"20",4,3,1,1,2,3,1,2,3,1,4
"21",2,4,1,4,2,1,3,1,1,2,1
"22",2,1,2,3,4,3,3,2,1,2,2
"23",4,4,3,4,4,3,3,4,4,3,3
"24",3,4,1,2,4,2,4,4,4,2,1
"25",4,1,4,4,1,2,4,4,1,2,4
"26",1,3,2,1,4,2,1,1,3,2,3
"27",3,4,1,3,4,4,3,2,1,1,4
"28",1,4,4,3,3,3,4,3,4,3,3
"29",4,2,4,3,1,4,4,3,2,1,4
"30",1,1,3,2,2,3,2,3,2,4,3
"31",1,1,2,2,1,2,4,1,3,2,3
"32",4,1,4,3,2,1,4,4,2,1,3
"33",1,1,2,2,2,4,4,2,3,3,3
"34",4,2,1,4,2,1,4,4,3,2,3
"35",4,1,2,4,4,2,1,1,1,1,1
"36",1,1,2,3,2,1,2,2,1,2,4
