"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",1,1,1,3,1,1,1,3,1,2,1,3,1
"2",2,2,3,3,1,1,1,1,3,1,3,2,1
"3",2,2,1,2,2,3,2,3,3,1,1,3,2
"4",3,2,2,3,2,2,1,1,2,1,3,3,1
"5",3,1,2,3,2,2,2,3,3,1,2,1,3
"6",3,2,1,1,2,1,2,2,1,3,2,2,2
"7",3,2,3,2,2,2,3,1,3,3,1,1,2
"8",3,1,3,3,1,3,3,2,1,2,2,1,2
"9",2,1,1,2,1,2,1,2,3,1,2,3,2
"10",3,3,3,3,2,3,1,2,2,1,1,1,1
"11",3,3,2,1,3,3,3,1,1,1,1,3,1
"12",1,2,3,1,3,1,2,2,1,2,2,1,3
"13",3,3,1,3,3,3,3,1,3,3,3,1,1
"14",3,3,2,1,2,1,1,3,1,3,2,2,3
"15",2,2,2,1,1,2,1,2,1,3,1,1,2
"16",1,3,2,3,3,2,2,3,3,1,3,1,1
"17",3,2,3,1,3,3,2,2,2,1,1,2,1
"18",3,2,2,2,2,2,2,3,2,2,1,3,1
"19",3,2,1,1,1,1,1,3,1,3,3,1,2
"20",1,1,3,2,3,1,3,1,2,3,2,2,2
"21",3,2,1,3,2,1,2,1,2,3,3,1,1
"22",2,1,3,2,2,2,1,1,3,2,3,3,1
"23",2,2,1,1,3,2,3,1,1,2,1,3,2
"24",2,1,1,2,1,2,3,2,3,3,3,3,1
"25",2,3,2,3,3,3,2,1,1,1,3,2,1
"26",1,2,2,2,1,1,3,1,3,3,1,1,1
"27",3,3,3,1,3,2,3,1,3,2,2,2,2
"28",2,1,1,2,2,3,1,2,3,2,1,3,3
"29",3,1,3,3,3,1,3,1,3,2,1,3,2
"30",1,3,3,2,1,2,2,1,1,2,1,1,1
"31",2,2,3,2,1,1,3,2,2,2,2,2,2
"32",1,1,1,1,3,3,1,1,3,2,2,3,2
"33",1,3,2,2,2,2,2,3,2,1,1,3,1
"34",2,2,1,1,1,1,3,3,1,3,1,2,2
"35",1,3,2,3,2,2,1,1,3,2,2,1,1
"36",3,3,1,3,1,2,3,2,3,2,2,3,3
"37",3,2,1,1,1,2,3,2,1,3,3,2,2
"38",2,1,3,3,1,1,1,2,2,2,2,1,1
"39",3,3,3,3,1,2,2,3,3,1,1,3,2
"40",3,2,3,3,3,3,3,2,2,3,3,3,2
"41",3,2,3,1,1,3,3,3,1,1,2,1,2
"42",1,1,1,2,3,3,2,3,3,3,2,3,2
"43",3,2,1,3,2,1,1,3,2,1,1,2,1
"44",3,2,3,1,2,3,1,3,1,3,1,1,1
"45",1,2,3,1,1,1,3,3,3,1,2,2,1
