"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",1,2,2,1,2,1,2,3,3,1
"2",1,3,1,3,1,3,2,1,1,3
"3",2,3,1,2,3,1,2,3,1,3
"4",1,2,1,1,2,1,1,3,2,3
"5",1,3,2,1,3,3,2,2,1,3
"6",3,1,2,3,1,2,2,2,2,2
"7",3,1,3,2,1,1,2,1,1,1
"8",2,1,3,1,3,2,1,3,3,2
"9",2,1,3,2,2,3,3,3,1,1
"10",3,2,2,3,3,3,3,3,2,3
"11",2,2,2,2,2,2,2,3,2,3
"12",3,2,1,2,3,2,3,1,1,1
"13",1,1,1,2,1,1,2,3,1,3
"14",1,1,3,3,3,3,2,3,1,2
"15",2,3,1,1,1,2,1,2,3,1
"16",2,2,2,1,3,3,3,1,2,3
"17",3,1,1,3,2,3,2,1,3,3
"18",1,2,1,3,2,1,3,3,2,2
"19",2,3,1,1,2,2,2,2,1,1
"20",2,1,2,1,2,3,2,3,2,3
"21",2,1,2,1,3,1,2,2,1,3
"22",3,3,1,3,2,2,2,1,2,3
"23",1,1,3,1,3,3,3,3,3,3
"24",2,1,3,1,2,1,3,2,1,1
"25",1,3,3,2,2,3,1,1,3,3
"26",2,2,1,1,1,2,2,1,2,2
"27",3,3,3,1,2,1,3,3,1,1
