"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",3,1,2,2,3,2,2,2,2,1,3,2,1
"2",1,3,1,2,3,1,3,3,2,3,2,1,2
"3",2,3,1,1,1,2,1,2,1,1,2,2,3
"4",1,2,3,2,2,3,3,1,1,2,2,1,2
"5",3,1,3,3,1,2,2,3,3,3,3,1,1
"6",2,1,1,1,2,2,2,2,1,3,1,3,1
"7",2,1,3,3,3,1,3,1,3,3,2,2,3
"8",2,3,3,2,1,1,1,2,1,3,1,1,2
"9",3,2,2,1,2,1,3,2,2,2,2,2,3
"10",2,3,1,1,1,2,1,2,1,3,3,1,2
"11",1,1,3,1,1,1,1,1,3,1,2,3,2
"12",1,2,3,3,3,2,2,3,3,2,3,2,2
"13",3,3,1,2,3,3,1,2,1,3,3,3,2
"14",2,2,1,2,1,1,1,1,2,2,2,2,1
"15",3,3,3,3,2,3,3,3,3,3,2,2,1
"16",1,1,1,2,1,1,3,1,2,1,2,2,3
"17",2,3,2,2,3,1,3,2,3,3,2,1,1
"18",1,3,1,2,3,3,2,2,3,1,3,3,1
"19",1,2,3,2,2,3,3,2,2,1,2,2,3
"20",3,1,3,2,2,2,1,3,3,1,2,2,3
"21",1,2,1,1,3,3,1,3,2,2,2,2,1
"22",3,3,1,1,2,1,1,1,2,2,3,3,2
"23",3,2,1,1,1,2,3,3,3,2,2,2,1
"24",2,2,2,3,3,1,2,1,1,3,1,1,3
"25",3,3,3,1,1,3,1,3,3,2,3,2,1
"26",3,3,1,2,3,2,2,1,1,1,3,3,2
"27",3,1,1,1,3,3,1,3,1,1,2,1,3
"28",2,2,2,3,3,3,2,1,1,3,1,1,2
"29",1,3,1,2,2,2,3,2,2,1,3,1,2
"30",3,2,1,1,3,2,1,3,2,1,1,3,3
"31",2,1,2,1,2,1,3,2,3,2,1,1,1
"32",3,3,2,2,3,3,2,2,2,1,1,1,2
"33",2,3,1,2,2,1,3,1,1,3,2,3,1
"34",3,1,3,3,1,2,1,1,2,1,2,2,1
"35",2,1,3,1,1,1,3,1,1,2,1,1,3
"36",2,2,2,1,1,2,3,1,3,2,3,1,1
