"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1",3,3,1,3,3,2,3,1,2,2,3,3,2,3
"2",2,1,2,1,2,3,1,2,2,2,1,2,2,3
"3",2,3,2,1,2,3,3,3,1,3,1,2,1,2
"4",2,1,3,2,1,3,3,1,1,2,1,1,2,3
"5",3,1,3,2,2,2,3,1,2,3,1,3,3,2
"6",3,2,2,1,3,3,1,2,1,1,3,1,2,3
"7",1,3,3,2,3,1,1,2,1,3,1,3,2,1
"8",1,1,2,3,3,3,2,1,2,3,2,2,3,3
"9",2,2,1,3,1,2,3,1,3,3,3,2,1,2
"10",1,2,2,2,1,3,2,3,3,3,1,3,2,3
"11",1,1,3,2,1,3,1,2,1,2,3,3,3,3
"12",1,2,1,2,2,3,1,2,2,3,1,2,3,1
"13",3,2,2,2,3,3,1,1,2,1,1,1,2,2
"14",1,2,2,2,3,2,3,2,3,1,3,1,3,3
"15",1,2,1,2,3,1,2,2,1,1,3,2,2,3
"16",1,3,1,2,1,1,1,2,1,1,2,1,2,2
"17",3,1,3,2,3,3,1,2,3,1,1,2,1,2
"18",2,1,1,1,3,3,2,3,2,1,2,3,3,2
"19",3,2,1,2,3,3,1,1,3,2,3,2,1,1
"20",2,2,1,1,1,1,3,1,2,1,3,2,1,2
"21",2,2,3,1,2,2,3,3,1,3,3,1,2,3
