"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",1,2,1,2,3,4,2,4,4,2,2,3,2,4,2
"2",4,3,1,2,2,4,1,2,1,2,4,3,3,3,4
"3",3,1,1,2,2,4,3,4,2,3,1,1,2,1,1
"4",2,2,1,2,2,4,4,4,3,4,3,1,2,4,1
"5",3,3,4,1,3,3,3,2,4,2,3,2,4,4,4
"6",4,2,2,4,3,3,3,1,3,3,2,3,1,4,4
"7",1,4,4,3,1,3,3,3,1,2,4,3,3,3,2
"8",4,1,3,4,1,4,4,1,4,1,3,3,1,2,3
"9",4,3,2,3,1,4,3,1,2,2,3,2,3,4,4
"10",3,2,4,4,3,1,1,1,4,1,1,4,1,2,4
"11",2,1,2,1,4,4,2,1,4,2,1,3,1,3,4
"12",2,4,1,2,2,3,3,4,1,1,3,3,1,2,3
"13",1,2,2,3,4,3,2,2,4,3,4,4,1,3,4
"14",2,4,2,2,2,1,1,2,4,3,1,3,1,3,4
"15",1,4,4,4,2,3,4,3,1,1,3,3,1,3,3
"16",3,2,2,3,2,1,3,4,2,4,1,2,4,2,4
"17",2,2,4,4,1,4,1,2,1,1,4,3,3,2,2
"18",1,4,1,2,2,3,3,1,3,2,3,3,2,3,4
"19",4,1,3,2,2,4,4,4,3,1,2,4,4,3,3
"20",4,1,2,4,2,3,1,2,4,4,3,3,4,1,1
"21",2,3,4,3,2,3,4,3,1,2,2,3,4,3,2
"22",3,3,3,2,4,2,3,1,2,2,1,3,3,4,3
"23",2,2,4,1,1,4,3,1,2,2,3,2,3,2,4
"24",1,1,4,3,4,3,3,4,2,2,3,3,3,2,2
"25",1,1,2,2,1,1,2,3,4,2,4,2,3,3,4
"26",2,1,2,3,4,3,1,4,2,2,4,4,4,3,3
"27",4,3,3,1,4,2,2,1,1,1,2,3,3,3,1
"28",2,4,3,4,3,1,2,2,3,4,4,2,2,1,1
"29",2,2,3,2,3,2,1,2,1,3,2,3,3,1,4
"30",1,2,4,1,1,4,2,3,2,4,3,1,1,2,2
"31",3,2,4,1,4,4,4,2,2,3,1,2,1,1,4
"32",4,4,2,2,2,1,2,3,1,2,2,2,4,2,4
