"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1",3,3,3,4,3,1,3,1,2,4,2,2,1,2
"2",1,2,4,2,4,1,4,4,2,2,2,1,3,1
"3",3,3,4,1,2,3,4,4,1,1,3,4,4,3
"4",1,2,4,3,3,1,4,3,4,3,1,1,1,4
"5",3,2,2,1,4,1,2,2,1,4,2,3,2,1
"6",2,4,1,1,4,3,2,1,2,4,1,1,3,1
"7",4,4,2,2,2,3,2,3,4,4,3,4,2,2
"8",3,1,2,4,3,2,1,3,2,1,2,3,3,1
"9",1,1,1,4,1,3,4,1,3,3,4,1,2,3
"10",2,2,2,3,1,2,3,4,2,1,3,3,2,4
"11",3,1,2,4,3,1,2,4,2,4,1,1,3,3
"12",2,2,1,2,2,4,1,3,1,2,3,4,4,1
"13",1,3,1,4,4,2,3,1,2,4,4,3,2,2
"14",2,4,2,2,2,1,4,2,3,2,4,3,1,3
"15",2,1,4,3,2,4,1,1,2,2,3,2,2,1
"16",3,1,2,1,1,3,1,4,3,2,1,2,4,2
"17",3,1,1,3,2,4,3,2,1,3,2,3,3,3
"18",2,3,3,3,2,1,4,3,2,1,1,4,2,2
"19",1,2,3,1,1,2,3,1,4,1,4,1,2,2
"20",3,2,1,3,2,1,2,1,2,3,4,4,2,3
"21",3,3,2,1,2,2,1,1,1,2,3,3,3,2
"22",3,2,3,2,1,2,2,1,4,4,3,1,2,3
"23",4,3,4,2,3,3,2,4,4,3,2,2,3,2
"24",1,4,3,2,1,1,1,1,2,4,2,2,2,4
"25",2,1,1,4,4,1,2,4,2,3,4,3,2,2
"26",4,2,1,1,1,3,3,3,1,1,4,2,4,2
"27",2,4,4,3,3,1,1,3,1,3,2,3,1,1
"28",2,2,3,4,2,2,1,2,1,1,2,4,3,1
"29",4,4,2,1,1,3,2,3,3,3,1,4,1,4
"30",4,4,4,2,1,3,4,1,2,3,3,2,2,2
"31",2,4,3,3,4,2,4,1,3,3,1,4,1,2
"32",2,1,4,4,2,2,2,2,3,2,3,1,4,2
"33",1,3,3,4,1,2,4,3,2,3,4,4,4,4
"34",1,2,2,2,2,4,4,2,1,4,2,2,1,3
"35",4,2,1,2,4,4,4,1,3,4,4,4,2,2
"36",1,2,4,4,3,3,4,1,3,2,4,2,3,3
