"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",1,2,1,2,1,1,2,2,2,2,3,2,2
"2",2,3,2,2,1,1,1,3,1,1,3,1,2
"3",2,2,2,3,2,2,3,2,2,1,3,3,1
"4",3,3,2,3,3,2,1,1,1,3,1,1,1
"5",3,2,3,2,3,1,1,2,3,3,1,3,3
"6",1,1,3,3,1,1,2,3,2,1,3,2,1
"7",3,2,1,1,3,2,1,2,1,2,2,2,1
"8",1,2,2,3,1,2,3,1,1,2,2,1,3
"9",2,2,3,2,2,3,1,2,3,1,3,2,1
"10",1,2,2,2,1,2,2,2,2,2,1,3,3
"11",1,1,3,1,3,3,2,2,2,1,3,2,1
"12",1,1,2,1,3,3,3,1,2,1,1,3,1
"13",2,1,1,2,3,1,2,1,2,1,1,2,2
"14",3,2,3,1,2,3,3,2,1,3,1,2,3
"15",1,1,2,2,1,1,1,2,1,2,2,3,1
"16",2,2,1,1,1,3,1,3,3,3,1,1,1
"17",3,2,2,1,1,1,2,3,2,3,2,2,1
"18",3,3,2,1,2,2,2,2,3,2,3,3,2
