"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",3,3,3,3,3,3,3,1
"2",2,1,3,2,1,1,2,1
"3",1,2,3,1,1,1,1,2
"4",2,2,2,1,3,2,1,3
"5",3,1,1,3,1,1,2,1
"6",1,2,2,1,2,3,3,2
"7",2,3,3,3,1,1,2,1
"8",3,1,3,2,3,1,1,2
"9",3,3,3,2,3,2,1,3
"10",3,1,1,3,1,1,2,1
"11",1,2,2,1,3,2,2,2
"12",3,2,2,2,2,1,3,2
"13",3,2,2,3,2,1,2,3
"14",2,1,3,1,2,1,1,1
"15",1,1,2,3,3,2,2,2
"16",1,1,3,3,2,2,1,2
"17",1,2,1,1,1,3,1,1
"18",3,3,2,2,1,3,1,2
"19",1,3,1,1,3,1,2,1
"20",3,1,1,1,2,2,3,3
"21",3,3,3,3,1,2,2,1
"22",2,2,1,3,2,2,3,2
"23",1,2,1,2,2,3,1,3
"24",2,1,1,1,3,3,1,1
"25",3,1,2,2,1,3,2,2
"26",1,1,3,3,2,1,1,3
"27",2,2,1,1,3,1,2,3
"28",1,1,1,2,1,1,3,1
"29",2,1,3,1,2,3,2,2
"30",1,1,3,2,3,2,3,3
"31",3,1,1,2,1,2,3,3
"32",1,1,3,2,3,1,2,3
"33",1,2,3,3,3,1,1,2
"34",2,2,1,3,2,2,2,3
"35",2,2,2,2,2,2,2,2
"36",2,3,2,3,1,2,3,1
"37",2,1,2,2,1,3,3,3
"38",3,1,1,1,1,3,3,3
"39",2,2,3,3,2,2,2,1
"40",3,2,2,3,2,3,3,2
"41",3,3,2,1,3,3,3,3
"42",2,1,2,3,1,1,1,3
"43",3,1,2,2,1,3,1,3
"44",3,3,1,3,1,3,3,2
"45",2,2,2,1,2,1,3,2
