"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",1,1,1,3,3,1,4,4,1,4
"2",2,1,1,2,2,3,1,1,3,1
"3",1,2,1,3,3,3,2,2,3,2
"4",1,1,3,3,3,4,2,1,2,3
"5",1,1,1,4,4,1,4,1,2,4
"6",4,3,3,2,1,1,2,4,2,1
"7",2,1,2,2,3,3,3,2,2,1
"8",1,1,3,4,2,1,3,3,3,3
"9",3,1,1,3,2,2,1,4,4,1
"10",4,1,4,1,4,3,4,2,4,3
"11",3,3,2,1,4,2,1,2,2,4
"12",1,3,4,4,4,3,2,4,3,2
"13",4,2,1,3,3,1,1,3,1,3
"14",3,2,2,1,4,4,2,2,3,2
"15",2,1,1,4,4,4,2,1,3,1
"16",2,2,2,2,4,4,2,4,3,2
"17",3,4,2,1,3,3,3,3,4,3
"18",3,4,2,2,1,1,1,3,1,4
"19",3,1,1,2,2,4,2,4,3,2
"20",3,2,4,2,1,1,1,2,3,1
