"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",3,1,2,3,3,2,2,1,3,2,3,1
"2",2,2,1,3,1,1,3,2,2,2,1,3
"3",1,2,1,1,3,3,1,2,3,2,3,1
"4",3,1,2,1,1,2,3,3,3,2,2,3
"5",2,3,2,3,2,2,1,2,3,2,3,1
"6",1,1,3,2,1,3,2,1,2,1,2,3
"7",2,3,2,2,2,1,3,2,1,1,3,3
"8",1,3,2,1,1,3,3,3,2,2,3,3
"9",2,3,1,3,2,2,1,3,2,3,1,3
"10",2,3,2,1,3,1,2,2,3,2,1,1
"11",1,3,1,3,3,1,2,1,3,1,1,1
"12",3,1,2,1,1,2,1,2,1,3,3,1
"13",1,3,2,1,1,3,3,1,1,2,2,1
"14",1,2,2,3,3,2,3,1,1,1,3,1
"15",2,1,3,1,2,2,2,2,2,3,2,3
"16",3,1,2,1,1,3,3,3,3,3,3,2
"17",3,2,1,2,2,3,1,1,3,3,3,2
"18",1,1,1,3,1,1,2,1,1,1,2,2
"19",3,1,1,3,1,2,3,2,1,1,2,2
"20",1,3,1,1,2,1,3,3,2,2,3,2
"21",2,1,2,1,3,2,2,1,2,3,2,1
