"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",2,3,1,3,2,2,2,2,1,1,3,2,2,3,1
"2",2,2,3,1,1,2,2,2,3,3,3,3,1,3,2
"3",3,3,2,1,2,2,3,1,1,3,3,2,1,1,1
"4",2,2,2,1,1,1,2,3,1,3,1,1,1,2,3
"5",1,3,1,1,3,1,3,2,1,1,3,1,1,1,3
"6",3,2,1,2,1,2,2,1,1,1,3,1,3,3,3
"7",2,1,2,3,1,3,3,2,2,3,3,1,2,3,2
"8",3,2,3,2,3,3,1,2,2,3,3,1,1,1,1
"9",2,2,2,1,1,3,1,3,2,2,2,3,1,2,3
"10",1,2,3,1,3,3,1,1,2,2,2,1,2,1,2
"11",1,2,3,3,3,2,2,2,3,1,1,2,2,1,2
"12",3,1,3,2,2,2,1,2,2,1,3,3,2,2,2
"13",3,3,3,1,3,1,1,2,2,2,1,2,1,1,1
"14",2,1,3,1,1,2,1,2,2,3,1,1,1,2,2
"15",1,3,1,2,1,2,3,2,3,1,3,3,3,2,1
"16",1,1,2,3,3,2,3,3,1,1,1,2,3,3,2
"17",1,1,3,3,2,2,2,3,3,2,1,1,3,1,1
"18",2,1,3,3,3,2,2,1,2,3,3,1,3,1,2
"19",2,3,1,3,2,2,3,1,3,3,1,2,3,3,1
"20",3,2,3,3,1,1,1,2,2,1,3,1,3,3,2
"21",1,1,3,3,1,2,2,1,3,1,3,3,3,1,1
"22",2,2,1,1,3,2,3,1,2,1,3,3,3,3,1
"23",2,2,2,3,1,3,2,1,3,2,3,3,3,1,3
"24",1,1,1,1,2,2,3,2,2,3,3,1,3,1,3
"25",2,2,2,2,1,2,2,1,2,3,3,2,1,1,1
"26",2,1,2,3,3,1,3,1,3,2,1,2,2,1,2
"27",1,3,1,1,1,3,1,2,1,3,2,1,1,1,2
"28",1,2,3,2,2,1,3,2,1,2,3,2,3,2,3
"29",1,3,2,3,2,2,1,1,2,2,3,2,3,3,1
"30",1,1,1,1,3,2,3,2,3,2,1,2,1,3,1
