"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",3,4,2,3,1,3,4,4,3,4,2,1,2
"2",2,4,1,4,3,3,1,1,3,4,1,1,4
"3",4,4,3,3,2,4,3,1,4,4,2,3,1
"4",1,3,3,2,1,1,1,4,2,2,1,4,2
"5",2,4,2,1,4,1,2,1,2,4,4,3,1
"6",1,4,3,3,4,1,4,1,1,4,2,3,2
"7",1,4,3,2,4,3,1,1,2,4,1,3,1
"8",1,3,4,4,4,3,4,1,4,4,3,2,3
"9",3,3,2,3,4,3,3,3,1,1,2,4,1
"10",4,2,2,1,4,1,3,1,1,3,4,1,2
"11",1,4,4,1,2,4,2,3,1,4,2,2,4
"12",1,4,4,3,2,3,4,3,3,2,1,1,3
"13",4,4,2,3,4,2,2,4,1,4,4,1,3
"14",4,2,3,2,2,2,4,2,3,2,3,4,3
"15",4,4,3,1,4,3,4,3,1,2,3,1,2
"16",2,1,4,3,3,3,4,1,1,3,2,3,1
