"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",4,1,1,3,3,3,2,4,4,3,4,3,1
"2",2,2,3,1,4,1,2,1,1,4,2,3,1
"3",3,4,1,1,2,4,1,3,3,1,2,2,4
"4",4,1,1,1,2,2,2,3,2,3,1,1,1
"5",3,1,2,2,3,3,3,2,1,4,1,4,3
"6",2,1,3,2,3,4,1,3,4,4,4,3,2
"7",3,3,2,4,2,3,1,1,4,2,4,1,3
"8",1,4,3,4,3,3,4,3,3,1,3,4,2
"9",3,4,4,3,1,2,1,1,1,4,1,2,1
"10",2,1,1,2,4,3,1,2,1,4,1,4,2
"11",3,2,3,4,3,4,1,3,1,3,2,2,4
"12",3,1,1,3,2,4,4,3,4,2,2,2,2
"13",2,4,1,2,4,3,1,3,1,1,3,2,2
"14",1,3,1,1,4,3,4,4,2,1,3,1,2
"15",4,2,1,4,1,4,3,3,3,4,2,4,3
"16",4,4,4,4,1,1,4,3,4,1,4,4,1
"17",1,4,3,1,2,3,2,3,4,4,3,1,1
"18",1,3,4,3,3,2,4,2,3,2,2,4,4
"19",1,1,4,3,2,1,3,2,3,1,4,2,1
"20",3,3,2,1,3,2,4,3,2,4,1,3,2
"21",2,2,2,4,1,4,3,3,4,2,4,3,2
"22",4,4,3,1,2,3,4,2,3,4,2,3,3
"23",2,2,2,2,1,3,1,2,1,4,2,2,3
"24",1,2,2,1,3,3,3,2,4,4,1,4,1
"25",4,1,4,1,3,3,1,2,2,3,4,2,1
"26",3,3,1,1,1,4,4,4,2,4,4,2,1
"27",1,2,3,4,4,4,3,2,1,3,4,1,3
"28",2,3,3,4,3,1,4,1,1,4,4,2,4
"29",3,1,1,2,4,2,3,1,2,1,2,3,3
"30",3,3,3,1,3,3,2,4,2,1,1,1,3
"31",4,3,1,4,2,3,1,2,1,3,1,1,1
"32",3,3,2,3,2,3,4,3,3,2,3,4,2
