"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",1,1,2,1,2,2,3,3,3,1,3,2
"2",3,3,1,1,2,1,3,1,1,3,3,2
"3",3,2,2,1,3,3,3,1,3,2,1,1
"4",2,1,1,2,3,1,1,2,3,1,2,1
"5",2,2,3,3,2,3,1,1,2,3,1,2
"6",3,1,2,3,1,1,2,3,3,2,2,1
"7",2,3,1,3,3,1,2,2,1,1,1,3
"8",1,2,3,1,1,3,3,3,3,3,3,1
"9",1,1,3,2,1,2,1,1,2,1,2,3
"10",2,3,1,2,2,1,2,1,1,3,1,2
"11",1,1,1,2,1,2,3,2,2,1,3,3
"12",2,3,1,2,3,2,3,2,2,1,2,2
"13",3,2,2,2,2,2,2,3,2,2,1,3
"14",2,2,3,1,3,2,3,2,3,3,2,2
"15",2,1,1,2,1,3,3,3,1,3,1,2
"16",3,2,1,2,2,1,2,3,2,3,1,3
"17",2,1,1,3,3,3,1,1,2,2,2,2
"18",3,1,3,2,3,1,3,2,2,2,2,3
"19",1,1,3,2,1,3,1,3,2,2,3,3
"20",1,3,3,2,1,2,3,3,1,1,1,2
"21",1,3,1,2,1,2,1,3,2,2,3,1
"22",2,3,3,3,1,2,3,1,2,1,2,3
"23",1,3,2,3,2,3,3,2,3,3,2,2
"24",1,1,1,2,2,3,3,1,3,3,1,2
"25",3,2,2,3,2,1,1,2,2,3,2,3
"26",3,2,3,2,1,3,3,2,1,1,2,1
"27",2,1,2,1,1,1,3,3,2,1,3,2
"28",3,1,3,1,2,1,1,1,3,1,1,3
"29",3,3,2,2,3,3,3,2,1,3,3,3
"30",2,3,1,2,1,2,1,2,2,1,3,3
