"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",2,1,3,2,2,2,1,2,1,2,1
"2",2,2,2,1,3,2,1,2,2,2,1
"3",3,3,1,2,2,2,3,3,2,2,1
"4",3,2,2,2,2,1,3,2,3,2,3
"5",1,3,1,3,3,2,3,1,2,3,2
"6",1,3,3,1,1,3,2,2,1,2,2
"7",1,1,1,3,3,1,3,3,3,3,2
"8",3,1,1,3,1,2,2,2,1,3,3
"9",2,2,1,2,2,2,2,3,1,3,2
"10",3,3,2,2,3,1,1,3,3,1,2
"11",1,2,3,2,1,1,2,1,2,3,2
"12",2,3,1,3,2,3,1,2,3,2,3
"13",2,1,2,2,2,1,1,2,1,2,1
"14",3,1,2,3,3,1,1,3,1,3,1
"15",2,1,1,1,2,2,3,3,1,3,3
"16",2,2,1,3,2,1,2,2,3,1,2
"17",3,1,3,3,2,3,2,3,2,2,3
"18",2,2,2,3,1,1,1,2,1,1,3
"19",2,2,3,3,1,1,1,1,2,3,3
"20",3,2,3,2,3,3,2,2,3,3,1
"21",1,1,2,2,3,3,3,1,1,3,3
"22",3,1,3,3,1,1,2,2,3,1,1
"23",2,2,3,1,3,1,1,1,1,3,3
"24",2,2,3,1,2,3,2,2,1,1,2
"25",2,1,1,2,1,3,2,3,3,1,1
"26",2,3,3,2,2,3,3,1,2,1,2
"27",2,2,2,2,3,2,1,2,1,3,2
"28",1,3,2,3,1,3,2,3,3,3,3
"29",2,3,2,3,2,2,3,2,2,1,1
"30",2,1,3,2,1,2,3,3,3,3,1
"31",2,1,1,1,1,1,1,2,1,2,1
"32",2,1,2,1,3,1,1,2,3,3,3
"33",1,1,1,2,3,2,2,3,1,2,2
"34",1,1,3,2,3,2,3,2,3,1,2
"35",2,3,1,2,1,1,3,1,2,2,3
"36",2,1,3,1,3,1,1,3,2,1,3
"37",3,2,2,2,2,3,2,2,1,3,3
"38",3,1,2,1,1,1,1,1,1,2,2
"39",3,3,3,3,3,3,1,2,1,2,2
"40",2,2,1,1,3,3,1,2,3,2,2
"41",2,2,2,1,1,3,1,3,2,3,3
"42",2,1,1,3,1,3,2,3,1,1,3
"43",3,1,1,3,1,2,2,3,2,3,1
"44",3,2,3,2,2,3,2,3,3,2,1
"45",1,1,2,2,3,2,2,3,3,2,3
"46",3,3,1,1,2,3,3,2,2,1,2
"47",1,1,1,3,1,1,2,2,2,3,1
"48",2,2,2,1,3,1,1,1,3,3,3
