"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",1,1,1,1,2,2,1,2,3
"2",3,3,3,2,3,3,1,2,2
"3",2,3,3,3,3,2,2,1,2
"4",1,3,3,3,1,3,2,3,3
"5",2,1,2,2,2,1,1,2,1
"6",3,3,3,2,1,2,2,1,2
"7",1,3,3,3,3,1,3,3,1
"8",2,2,1,2,3,2,1,1,3
"9",2,2,3,3,1,2,2,3,3
"10",2,2,2,2,1,2,1,1,2
"11",2,3,3,2,3,1,1,2,1
"12",1,3,1,2,3,3,3,3,2
"13",1,2,2,2,1,2,1,1,3
"14",1,2,1,3,1,1,3,2,1
"15",1,1,2,1,1,2,2,1,3
"16",3,3,1,2,1,2,2,2,3
"17",2,2,1,1,3,2,3,2,1
"18",1,2,2,2,1,3,3,3,1
"19",2,1,1,3,2,2,1,2,2
"20",3,3,2,2,2,3,3,3,1
"21",3,1,2,3,1,2,1,3,1
"22",2,3,3,2,1,3,1,1,3
"23",1,2,3,1,1,2,1,3,1
"24",2,1,3,3,2,1,2,2,1
"25",2,2,3,3,3,3,2,3,1
"26",2,3,1,1,2,1,3,2,2
"27",3,2,3,1,2,1,2,2,3
"28",1,2,1,1,3,2,3,3,3
"29",2,2,3,1,2,2,2,1,1
"30",1,3,2,1,2,2,2,3,1
"31",3,3,3,2,3,3,3,2,3
"32",2,2,1,3,2,2,2,1,1
"33",3,3,1,3,1,2,1,3,3
"34",3,1,3,3,3,3,2,1,2
"35",3,2,1,3,2,1,1,2,1
"36",2,2,1,2,3,2,3,1,2
"37",1,1,3,3,2,3,2,2,1
"38",2,1,1,2,1,2,3,2,1
"39",1,3,1,1,1,3,2,1,2
"40",2,3,1,2,1,3,1,2,2
"41",1,3,2,3,2,1,1,2,2
"42",3,3,1,2,2,2,1,2,1
"43",2,3,2,2,2,3,2,1,2
"44",2,2,3,1,2,1,1,3,2
"45",2,2,2,1,3,1,2,2,3
"46",1,2,1,2,3,2,3,2,3
"47",2,3,1,3,1,2,2,3,2
"48",2,3,1,2,1,1,2,2,1
