"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1",1,1,1,2,1,2,3,1,3,2,2,2,1,2
"2",1,2,2,1,3,1,1,1,1,2,2,2,1,3
"3",1,2,3,3,2,1,2,3,2,3,3,3,3,1
"4",2,3,3,1,1,3,1,1,2,1,2,2,3,3
"5",2,2,2,1,2,3,3,3,2,1,3,3,3,2
"6",1,2,2,3,3,1,2,2,2,2,3,3,2,1
"7",3,2,1,2,2,1,1,1,1,3,3,2,1,2
"8",2,2,2,1,1,1,3,3,3,1,2,1,3,2
"9",2,1,2,3,2,2,1,1,3,3,2,2,1,2
"10",1,3,2,3,2,1,2,3,2,2,1,1,2,1
"11",1,2,2,3,3,1,3,3,1,2,1,3,2,1
"12",2,3,2,3,2,1,1,1,1,3,3,3,3,3
"13",3,3,2,3,2,3,3,3,3,3,2,3,3,3
"14",3,3,2,3,2,2,2,2,2,3,1,3,2,2
"15",3,1,3,2,3,3,3,1,2,3,1,1,2,2
"16",1,3,2,3,3,2,3,2,3,3,2,2,1,3
"17",2,1,2,3,2,1,3,1,2,2,3,1,1,2
"18",1,2,1,2,1,1,1,3,1,2,2,3,1,3
"19",2,3,3,1,3,2,1,2,3,2,2,3,2,3
"20",2,1,1,2,2,3,1,2,3,1,1,2,2,2
"21",1,3,3,3,3,2,2,2,1,3,1,1,3,2
"22",1,3,1,1,3,1,1,2,1,1,2,2,1,1
"23",2,2,1,2,3,1,3,1,3,3,2,3,2,3
"24",1,1,1,2,3,2,2,2,3,1,2,2,3,2
