"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",3,3,3,3,2,1,2,2,1,1,3,2,1
"2",2,3,2,3,3,3,1,2,3,1,3,1,2
"3",2,2,2,1,2,1,2,3,1,2,3,1,3
"4",2,3,2,1,3,1,1,1,3,2,1,1,1
"5",1,2,2,1,2,3,3,3,2,1,3,2,2
"6",1,2,1,2,3,1,2,1,1,3,2,3,1
"7",1,2,2,1,3,1,1,1,1,2,1,3,2
"8",3,3,3,1,3,3,2,3,3,3,1,2,2
"9",3,3,3,3,2,2,3,2,2,1,3,2,1
"10",3,1,3,1,1,1,1,1,3,3,3,3,2
"11",2,1,2,1,1,2,3,2,2,2,2,3,1
"12",2,3,3,3,1,1,3,1,2,2,2,2,1
"13",3,2,1,2,1,1,3,3,1,2,2,1,2
"14",1,2,2,3,3,2,3,2,1,1,1,1,2
"15",3,2,2,3,1,1,1,2,1,1,1,1,1
"16",1,1,2,2,1,2,2,1,2,3,1,2,2
"17",3,3,1,1,1,2,2,3,1,3,2,3,1
"18",3,3,1,1,2,2,3,1,3,2,3,2,3
"19",1,2,1,2,3,3,3,1,2,3,3,2,2
"20",3,2,3,3,2,2,1,1,1,2,1,1,2
"21",1,3,2,3,3,3,1,1,2,3,3,3,2
"22",3,2,2,1,3,1,3,3,1,2,2,2,3
"23",1,2,3,2,3,2,1,1,1,1,3,3,3
"24",3,2,2,3,2,1,1,2,3,2,1,1,1
"25",3,3,1,1,1,3,3,2,3,2,1,3,1
"26",2,1,2,1,1,2,1,3,2,3,3,3,1
"27",3,3,2,3,1,3,2,3,2,3,2,3,2
"28",2,3,3,2,3,3,3,1,1,2,2,3,1
"29",1,2,2,3,1,1,2,1,3,2,2,3,1
"30",3,2,3,1,2,2,3,2,3,3,2,3,1
"31",2,2,1,1,3,1,2,2,1,1,2,1,2
"32",1,1,3,3,1,1,2,3,1,1,1,1,3
"33",3,1,3,3,3,1,3,1,1,1,1,1,3
