"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",2,1,1,1,1,3,3,1,3,1,3
"2",1,2,2,3,1,3,3,1,2,3,3
"3",3,1,1,1,1,2,2,3,1,3,3
"4",2,1,2,3,1,1,2,1,1,1,3
"5",1,3,2,2,1,2,1,3,3,3,3
"6",3,2,2,2,1,2,2,3,1,2,1
"7",3,1,2,2,1,1,3,3,2,2,1
"8",2,1,1,1,2,1,3,3,2,3,3
"9",2,2,3,2,3,3,3,2,1,3,1
"10",2,2,1,3,1,1,2,2,1,2,2
"11",1,1,3,3,2,3,2,1,2,3,2
"12",2,1,2,2,3,3,3,2,1,1,2
"13",1,1,2,1,2,3,3,1,2,2,2
"14",2,2,1,3,3,2,1,2,1,1,1
"15",3,3,3,1,2,1,3,2,3,3,2
"16",2,1,1,2,2,1,2,3,3,1,1
"17",1,2,1,1,3,3,2,1,1,3,3
"18",2,1,2,2,3,3,3,1,1,2,3
"19",3,3,2,2,3,3,1,2,3,1,1
"20",1,2,3,2,2,2,2,3,2,2,3
"21",2,3,1,1,1,2,2,3,3,1,2
"22",1,3,2,3,2,3,2,3,3,2,2
"23",2,2,3,3,3,1,3,2,1,1,3
"24",2,3,2,1,2,3,2,3,1,3,3
"25",3,2,2,1,3,1,2,3,1,3,1
"26",1,3,2,3,1,3,1,2,1,1,2
"27",1,1,2,2,2,3,2,1,2,2,1
