"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",2,3,4,4,2,2,2,2,2,3,2
"2",3,4,3,4,1,4,3,3,2,1,1
"3",2,4,2,2,1,2,3,1,1,3,4
"4",4,2,4,2,3,3,4,1,3,2,4
"5",4,4,3,4,3,3,1,1,3,3,4
"6",1,2,3,4,4,3,4,3,3,4,2
"7",2,1,1,4,2,4,1,3,1,2,2
"8",3,1,1,2,1,2,3,4,1,2,4
"9",2,2,1,3,2,3,4,1,1,1,3
"10",4,1,4,1,4,3,1,2,4,4,2
"11",2,2,2,1,2,4,1,2,4,2,1
"12",4,3,4,3,3,2,1,3,4,1,4
"13",1,1,2,2,2,3,2,1,3,3,3
"14",1,2,4,3,2,2,1,3,4,3,4
"15",1,1,4,2,2,2,1,1,1,4,1
"16",2,3,4,1,4,3,1,2,3,1,4
"17",2,1,2,4,4,2,1,1,4,3,3
"18",4,3,2,1,1,1,2,1,4,1,3
"19",1,2,4,3,1,3,2,3,1,2,3
"20",2,1,4,1,3,1,4,3,3,3,2
"21",1,1,2,2,4,3,1,4,3,2,3
"22",4,4,2,1,1,2,1,4,3,1,2
"23",2,4,2,3,3,2,2,2,2,1,1
"24",2,3,3,4,3,3,3,1,1,1,2
