"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",3,2,1,1,1,3,3,2,3,1,2,3
"2",1,3,2,2,2,2,2,3,1,3,3,1
"3",2,1,1,1,2,3,2,3,2,1,3,1
"4",2,2,1,3,2,1,1,1,2,2,1,2
"5",1,2,1,2,3,2,2,1,2,1,1,3
"6",2,2,3,1,2,3,1,2,1,3,2,1
"7",3,3,2,2,3,2,3,1,3,2,2,2
"8",1,3,1,1,1,1,2,2,2,2,1,2
"9",3,2,2,1,1,1,3,1,3,2,2,3
"10",3,2,1,2,3,2,2,3,3,2,3,3
"11",3,2,2,3,2,3,1,1,2,1,3,3
"12",3,1,3,3,1,2,1,1,3,2,2,2
"13",3,2,2,3,2,1,2,1,1,1,3,1
"14",2,3,2,2,3,3,1,3,2,3,2,3
"15",1,3,3,3,2,2,2,2,3,2,3,2
"16",3,2,1,3,1,2,3,3,2,3,3,3
"17",2,2,2,1,3,3,2,2,1,1,3,1
"18",1,3,2,2,2,1,1,2,3,3,2,2
"19",2,3,3,1,3,3,1,2,3,1,1,1
"20",2,2,2,1,1,3,3,2,3,1,2,1
"21",1,2,2,2,3,3,3,2,2,1,1,2
"22",3,2,2,1,1,1,1,3,1,2,1,2
"23",3,2,1,1,3,3,2,3,3,2,3,3
"24",2,3,3,2,1,2,2,2,3,3,1,3
"25",2,3,1,3,1,2,3,2,3,2,3,1
"26",2,2,2,3,3,1,1,3,2,3,1,3
"27",1,3,3,1,3,1,3,3,1,3,2,2
"28",3,2,1,3,2,2,3,3,1,1,1,2
"29",1,3,2,1,2,2,2,1,3,2,3,2
"30",3,3,3,2,2,3,3,2,1,2,1,3
"31",2,3,2,3,1,1,1,1,1,3,1,1
"32",3,2,1,3,2,1,3,2,1,3,3,1
"33",1,1,3,3,1,2,3,2,3,3,3,1
"34",1,2,1,3,3,3,2,1,3,1,3,2
"35",1,2,3,1,2,2,3,1,2,1,1,2
"36",1,3,2,2,3,1,3,3,2,2,1,2
"37",3,2,3,1,3,1,2,2,3,1,1,1
"38",3,3,3,2,3,1,1,1,2,2,1,2
"39",3,2,3,2,1,2,3,1,2,3,3,3
"40",3,1,2,1,2,2,3,1,1,2,2,1
"41",3,1,2,3,3,3,2,2,2,2,3,1
"42",1,1,3,3,2,1,1,2,2,3,2,1
"43",2,2,3,1,1,3,1,1,3,2,3,3
"44",3,1,3,3,1,3,2,1,3,3,3,1
"45",2,2,1,2,1,3,1,1,3,3,3,1
