"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",4,3,2,3,1,2,3,3,2,2,2,2
"2",4,1,4,3,1,4,1,4,3,3,1,3
"3",4,2,2,1,4,1,2,4,4,3,4,2
"4",2,1,2,1,1,1,4,4,2,3,4,1
"5",3,3,1,3,2,3,2,3,1,2,4,2
"6",3,2,2,3,1,1,3,4,4,2,3,4
"7",3,1,1,4,1,4,2,4,3,4,3,2
"8",3,1,4,2,1,2,1,1,2,4,2,2
"9",3,4,4,4,4,2,3,3,3,3,4,3
"10",4,3,3,3,4,3,3,1,3,3,1,1
"11",1,4,4,1,3,1,3,1,2,2,3,1
"12",4,3,1,3,4,1,4,1,3,1,2,2
"13",2,4,4,1,2,3,3,2,2,3,3,1
"14",2,4,3,1,2,3,1,4,3,2,2,3
"15",4,1,2,2,1,2,2,4,1,2,2,1
"16",2,1,2,1,4,4,3,3,2,2,1,4
"17",2,2,3,3,2,4,2,2,3,3,1,1
"18",1,3,3,4,2,1,3,4,3,1,2,3
"19",4,4,1,3,4,1,3,2,2,4,1,3
"20",2,1,4,1,1,4,4,3,3,1,1,2
"21",3,2,1,1,2,3,4,1,2,2,4,4
"22",2,4,1,4,1,4,2,2,2,4,3,2
"23",2,1,3,3,4,3,1,2,3,1,1,4
"24",2,1,4,4,4,3,2,3,1,2,4,3
"25",4,2,2,3,3,1,2,4,1,2,1,4
"26",2,1,4,1,2,2,3,1,3,2,2,1
"27",1,2,1,1,3,3,2,1,2,3,4,3
"28",2,1,4,2,3,1,1,3,4,2,3,2
"29",2,4,4,3,3,4,3,3,3,2,3,3
"30",3,4,1,4,4,4,3,4,1,4,1,4
"31",1,3,1,2,4,2,1,1,2,2,3,2
"32",1,2,3,3,4,1,4,4,4,3,2,3
