"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",2,1,1,2,3,1,2,2,1,2
"2",2,1,3,1,1,2,3,2,2,2
"3",1,2,2,2,3,1,2,3,1,1
"4",2,3,1,1,1,1,3,3,3,1
"5",1,1,3,2,1,1,1,3,2,2
"6",1,3,3,1,1,2,2,2,2,1
"7",1,1,1,1,2,2,1,2,2,2
"8",1,2,1,1,2,3,1,3,2,2
"9",1,1,2,2,1,3,1,1,1,2
"10",2,3,3,2,3,3,3,3,1,3
"11",2,1,2,2,1,1,3,1,3,1
"12",3,2,3,3,3,2,2,2,2,3
"13",3,1,2,2,2,2,2,3,2,2
"14",1,1,1,3,3,3,2,2,3,2
"15",2,3,1,3,2,2,3,1,2,2
"16",3,1,3,2,2,3,2,2,3,3
"17",2,2,1,1,2,2,2,2,3,2
"18",2,2,1,3,2,1,1,2,1,2
"19",2,2,3,3,2,3,3,1,2,3
"20",1,2,2,2,3,2,3,3,1,2
"21",3,1,3,3,3,1,2,2,3,2
"22",2,3,1,3,3,1,3,1,2,2
"23",1,2,3,3,2,3,1,2,2,3
"24",3,2,2,1,3,2,3,1,1,3
"25",3,1,3,3,1,2,2,1,1,3
"26",3,2,1,3,2,2,3,2,1,1
"27",2,3,2,2,2,1,1,1,3,1
"28",1,2,2,2,3,1,2,2,1,3
"29",3,1,1,1,3,1,2,2,3,2
"30",3,3,1,2,2,2,2,3,1,1
"31",3,1,3,3,3,1,2,1,2,1
"32",2,3,1,2,3,3,1,1,3,1
"33",1,2,2,1,3,3,3,2,1,3
"34",2,1,1,2,1,2,1,3,2,1
"35",1,1,3,1,3,3,1,3,2,2
"36",1,3,1,1,2,3,2,3,3,2
"37",3,1,2,3,1,3,2,2,2,2
"38",2,1,1,3,2,1,2,1,1,1
"39",3,3,3,2,3,1,3,3,2,3
"40",2,3,3,3,2,3,1,1,3,3
"41",3,2,1,1,3,1,1,1,3,1
"42",1,2,3,2,2,2,1,3,3,3
