"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",1,2,2,1,3,1,3,2,1,3,1,2
"2",2,3,3,2,2,2,1,1,2,2,2,3
"3",3,2,3,1,3,1,1,1,1,3,3,3
"4",1,2,2,1,1,3,3,2,1,1,3,1
"5",2,3,2,2,3,2,2,2,1,1,1,2
"6",3,1,3,1,2,1,1,1,3,2,1,2
"7",3,1,3,3,2,3,2,1,1,1,2,3
"8",1,3,3,3,2,3,2,2,2,2,3,2
"9",2,3,1,2,3,3,3,1,1,2,2,3
"10",1,3,1,3,2,2,2,1,2,1,1,2
"11",1,2,3,2,2,3,2,2,1,1,3,1
"12",2,1,3,2,3,3,2,3,1,1,2,3
"13",2,3,3,3,3,2,2,2,3,1,1,3
"14",2,2,2,2,2,2,2,1,2,3,1,3
"15",2,3,1,3,2,3,1,2,3,2,3,1
"16",2,2,2,2,3,3,3,2,3,2,2,2
"17",2,2,2,1,1,3,3,1,2,2,2,3
"18",2,1,2,3,3,3,3,3,2,1,2,1
"19",2,1,2,1,2,2,3,1,2,3,1,2
"20",3,1,3,1,3,2,2,2,2,1,2,1
"21",3,3,3,2,1,2,3,2,2,1,2,2
"22",1,2,2,3,2,3,3,1,2,1,3,2
"23",1,3,2,1,1,3,2,1,1,1,2,2
"24",2,2,2,3,1,2,2,3,1,1,3,3
"25",3,1,3,3,3,3,3,3,3,1,3,1
"26",2,2,1,3,2,1,1,3,3,2,3,3
"27",3,2,1,2,1,2,2,1,3,3,1,3
